ParcelID,Address,Ward,Neigh,AssN,Usage,Description,BldgSF,Front,Side 1,LotSF,Add#,Street
33920000300,5212 Emily St,21,66,312,Residential,1 Story Frame Residence,640,50.0,137.5,6875.0,5212,Emily
33930002700,2151 Linton Av,21,66,312,Residential,1 Story Brick Residence **,1034,25.12,144.0,3629.0,2151,Linton
33980002100,2151 E College Av,21,66,312,Residential,1 Story Brick Residence,1095,25.0,152.12,3802.0,2151,College
33990005400,2103 E College Av,21,66,312,Residential,2 Story Brick Residence,1410,50.0,162.0,8742.0,2103,College
35440000800,2124 Alice Av,21,68,312,Residential,1 Story Brick Residence,988,25.0,0.0,3446.0,2124,Alice
35440001900,2139 E Warne Av,21,68,312,Residential,2 Story Brick Residence,1458,25.0,101.75,3081.0,2139,Warne
38321100600,5940 Oakherst Pl,22,48,235,Residential,2 Story Brick Residence,1488,50.0,117.1,5976.0,5940,Oakherst
38140402500,1224 Goodfellow Blvd,22,48,236,Residential,2.5 Story Brick Residence,1750,14.9,107.6,6281.0,1224,Goodfellow
38060800600,1414 Granville Pl,22,78,239,Residential,2 Story Brick Residence,1584,25.0,117.0,2779.0,1414,Granville
38070700500,1368 Burd Av,22,78,239,Residential,2 Story Brick Residence,1502,25.0,119.54,2901.0,1368,Burd
38070801900,1393 Belt Av,22,78,239,Residential,2 Story Brick Residence,1496,25.0,118.54,3047.0,1393,Belt
38070802800,1369 Belt Av,22,78,239,Residential,2 Story Brick Residence,1496,25.0,118.5,2803.0,1369,Belt
38070902600,1367 Montclair Av,22,78,239,Residential,2 Story Brick Residence,1446,25.0,119.64,2990.0,1367,Montclair
38070902700,1365 Montclair Av,22,78,239,Residential,2 Story Brick Residence,1508,25.0,119.64,2990.0,1365,Montclair
38071001800,1387 Burd Av,22,78,239,Residential,2 Story Brick Residence,1308,25.0,119.6,2803.0,1387,Burd
38160700200,1308 Blackstone Av,22,78,239,Residential,2 Story Brick Residence,1524,30.0,120.4,4018.0,1308,Blackstone
38160702000,1329 Temple Pl,22,78,239,Residential,2 Story Brick Residence,1640,30.0,119.56,3585.0,1329,Temple
38160900600,1330 Goodfellow Blvd,22,78,239,Residential,2 Story Brick Residence,1750,28.0,119.06,3210.0,1330,Goodfellow
38160901000,1342 Goodfellow Blvd,22,78,239,Residential,2 Story Brick Residence,1750,28.0,119.08,3332.0,1342,Goodfellow
38170701300,1392 Blackstone Av,22,78,239,Residential,2 Story Brick Residence,1530,27.0,119.57,3395.0,1392,Blackstone
38170701600,1398 Blackstone Av,22,78,239,Residential,2 Story Brick Residence,1472,40.08,119.58,4114.0,1398,Blackstone
38170702600,1375 Temple Pl,22,78,239,Residential,2 Story Brick Residence,1674,31.5,118.56,3763.0,1375,Temple
38170900700,1374 Goodfellow Blvd,22,78,239,Residential,2.5 Story Brick Residence,1452,25.0,119.08,2975.0,1374,Goodfellow
38210000400,1418 Rowan Av,22,78,239,Residential,1 Story Brick Residence,847,25.0,133.37,3321.0,1418,Rowan
38210002100,1411 Laurel St,22,78,239,Residential,2 Story Brick Residence,1320,25.0,133.33,3332.0,1411,Laurel
38210002300,5835 Ridge Av,22,78,239,Residential,2 Story Brick Residence,1225,35.88,91.88,3210.0,5835,Ridge
38210300100,1410 Laurel St,22,78,239,Residential,1 Story Brick Residence,1175,30.0,134.32,3042.0,1410,Laurel
38220501300,5854 Ridge Av,22,78,239,Residential,2 Story Brick Residence,1550,28.75,107.08,3037.0,5854,Ridge
38230301100,1332 Laurel St,22,78,239,Residential,2 Story Brick Residence,1700,30.0,142.5,4275.0,1332,Laurel
38230401100,1315 Laurel St,22,78,239,Residential,2 Story Brick Residence,1600,30.0,130.0,3900.0,1315,Laurel
38230401200,1311 Laurel St,22,78,239,Residential,2 Story Brick Residence,1550,30.0,130.0,3834.0,1311,Laurel
38340501900,5932 Minerva Av,22,78,239,Residential,2 Story Brick Residence,1530,30.0,101.31,2962.0,5932,Minerva
38340504600,5951 Hamilton Ter,22,78,239,Residential,2 Story Brick/Stone Front Residence,1530,30.0,101.0,3114.0,5951,Hamilton
38350503300,5915 Romaine Pl,22,78,239,Residential,2 Story Brick Residence,1684,26.0,103.0,2761.0,5915,Romaine
37960002300,5318 Theodosia Av,22,50,344,Residential,1 Story Frame Residence,882,38.0,162.5,5909.0,5318,Theodosia
45130103300,5331 Theodosia Av,22,50,344,Residential,2 Story Frame Residence,1446,25.0,138.92,3369.0,5331,Theodosia
45130103400,5335 Theodosia Av,22,50,344,Residential,2 Story Frame Residence,1292,25.0,138.83,3815.0,5335,Theodosia
45140000700,5352 Lotus Av,22,50,344,Residential,1 Story Brick Residence,880,25.0,123.5,3030.0,5352,Lotus
45140000800,5350 Lotus Av,22,50,344,Residential,1 Story Brick Residence,880,25.0,123.25,3080.0,5350,Lotus
45140000900,5348 Lotus Av,22,50,344,Residential,1 Story Brick Residence,880,25.0,123.25,2981.0,5348,Lotus
45140001100,5342 Lotus Av,22,50,344,Residential,1 Story Brick Residence,1243,25.0,123.0,3075.0,5342,Lotus
45140002100,5318 Lotus Av,22,50,344,Residential,1 Story Brick Residence,1057,25.0,123.25,3075.0,5318,Lotus
45140003600,5341 Cote Brilliante Av,22,50,344,Residential,1 Story Brick Residence,1080,25.0,123.25,3220.0,5341,Cote Brilliante
45140003800,5347 Cote Brilliante Av,22,50,344,Residential,1 Story Brick Residence,858,25.0,123.25,3080.0,5347,Cote Brilliante
45150003700,5329 Lotus Av,22,50,344,Residential,1 Story Brick Residence,1128,26.66,122.83,3335.0,5329,Lotus
45150005400,1942 Arlington Av,22,50,344,Residential,1.5 Story Frame Residence,858,20.0,201.65,4032.0,1942,Arlington
45170501300,2835 Abner Pl,22,50,344,Residential,1 Story Brick Residence,968,29.0,108.66,3340.0,2835,Abner
45170505200,5341 Maffitt Av,22,50,344,Residential,2 Story Brick Residence,1326,42.33,155.43,6430.0,5341,Maffitt
45170507300,2838 Arlington Av,22,50,344,Residential,2 Story Frame Residence **,1728,50.0,211.92,10555.0,2838,Arlington
45200001300,3412 Semple Av,22,50,344,Residential,1 Story Frame Residence **,957,50.0,173.42,8672.0,3412,Semple
45200003100,3427 Arlington Av,22,50,344,Residential,2 Story Frame Residence,911,25.0,173.01,3949.0,3427,Arlington
45200003600,3407 Arlington Av,22,50,344,Residential,2 Story Brick Residence,1342,30.0,173.0,5159.0,3407,Arlington
45200004400,3315 Arlington Av,22,50,344,Residential,1 Story Frame Residence,945,25.0,180.0,4500.0,3315,Arlington
45220000400,1906 Semple Av,22,50,344,Residential,2 Story Brick Residence **,1608,28.0,130.0,3538.0,1906,Semple
45220001200,1932 Semple Av,22,50,344,Residential,1 Story Brick Residence,1179,30.0,170.0,5044.0,1932,Semple
45220002800,5412 Wabada Av,22,50,344,Residential,1 Story Brick Residence,809,30.0,100.0,2938.0,5412,Wabada
45230001300,2700 Semple Av,22,50,344,Residential,2 Story Frame Residence,847,25.0,172.66,4313.0,2700,Semple
45240002400,2719 Semple Av,22,50,344,Residential,1 Story Brick Residence,675,25.0,172.75,4330.0,2719,Semple
45240003500,2537 Semple Av,22,50,344,Residential,1 Story Brick Residence,704,25.0,172.5,4312.0,2537,Semple
45240004500,2507 Semple Av,22,50,344,Residential,1 Story Brick Residence,1404,37.5,172.5,6210.0,2507,Semple
45250003500,1935 Semple Av,22,50,344,Residential,1 Story Brick Residence,1104,30.0,170.0,5100.0,1935,Semple
45250003600,1931 Semple Av,22,50,344,Residential,1 Story Brick Residence,1128,28.0,170.0,4780.0,1931,Semple
45260002000,1635 Semple Av,22,50,344,Residential,1 Story Brick Residence,874,30.0,170.0,5181.0,1635,Semple
48240000500,2732 Belt Av,22,50,344,Residential,1 Story Frame Residence,848,25.0,172.75,4249.0,2732,Belt
48240000600,2734 Belt Av,22,50,344,Residential,1 Story Frame Residence,698,25.0,172.75,4318.0,2734,Belt
48240001300,2806 Belt Av,22,50,344,Residential,1 Story Frame Residence,680,25.0,172.6,4417.0,2806,Belt
48240001800,2822 Belt Av,22,50,344,Residential,1 Story Brick Residence,1320,50.0,172.75,8640.0,2822,Belt
48240005300,2809 Semple Av,22,50,344,Residential,1 Story Brick Residence,1490,45.0,172.5,7763.0,2809,Semple
48250003900,2839 Arlington Av,22,50,344,Residential,2 Story Brick Residence,1293,25.0,172.62,4516.0,2839,Arlington
48250003950,2837 Arlington Av,22,50,344,Residential,2 Story Brick Residence,1293,25.0,172.62,4316.0,2837,Arlington
52380003700,5609 Labadie Av,22,50,345,Residential,1.5 Story Frame Residence,945,25.0,125.5,3144.0,5609,Labadie
52380006600,5751 Labadie Av,22,50,345,Residential,1 Story Brick Residence,912,60.0,101.0,3529.0,5751,Labadie
45280001800,5516 Wabada Av,22,50,346,Residential,1 Story Brick Residence,852,21.25,125.0,2650.0,5516,Wabada
45340002800,5536 St Louis Av,22,50,346,Residential,1 Story Frame Residence,810,25.0,125.0,3380.0,5536,St Louis
45340005100,2823 Belt Av,22,50,346,Residential,1 Story Frame Residence,945,25.0,190.0,4750.0,2823,Belt
48260002100,5650 Theodosia Av,22,50,346,Residential,1 Story Brick Residence,952,50.0,120.0,5889.0,5650,Theodosia
48270008200,1606 Goodfellow Blvd,22,50,346,Residential,2 Story Brick Residence,1440,26.58,101.32,3129.0,1606,Goodfellow
49140003500,5616 Wabada Av,22,50,346,Residential,1 Story Brick Residence,910,25.0,160.0,4256.0,5616,Wabada
49140003700,5610 Wabada Av,22,50,346,Residential,1 Story Brick Residence,910,25.0,160.0,4073.0,5610,Wabada
51990003500,5620 Highland Av,22,50,346,Residential,2 Story Frame Residence,1498,25.0,105.0,2690.0,5620,Highland
51990003900,5610 Highland Av,22,50,346,Residential,1.5 Story Frame Residence,737,25.0,105.0,2625.0,5610,Highland
51990004300,5600 Highland Av,22,50,346,Residential,2 Story Frame Residence,1195,28.75,109.0,3177.0,5600,Highland
51990004900,5609 Wabada Av,22,50,346,Residential,1 Story Brick Residence,920,25.0,125.0,3081.0,5609,Wabada
51990007800,5729 Wabada Av,22,50,346,Residential,1 Story Frame Residence,1008,25.0,119.0,2944.0,5729,Wabada
52000001800,5710 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,919,37.5,105.0,3835.0,5710,Kennerly
52010005200,5649 Kennerly Av,22,50,346,Residential,1 Story Frame Residence/Fire Damaged **,664,25.0,105.0,2809.0,5649,Kennerly
52010005300,5651 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,706,27.6,105.0,2787.0,5651,Kennerly
52010005900,5709 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,793,50.0,105.0,5250.0,5709,Kennerly
52010006200,5717 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,818,25.0,105.0,2697.0,5717,Kennerly
52010006600,5727 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,814,25.0,105.0,2645.0,5727,Kennerly
52010006700,5729 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,814,25.0,105.0,2595.0,5729,Kennerly
52020000100,5752 Terry Av,22,50,346,Residential,1 Story Frame Residence,691,30.0,131.1,3864.0,5752,Terry
52020000600,5738 Terry Av,22,50,346,Residential,1 Story Brick Residence,892,30.0,131.92,3884.0,5738,Terry
52020002000,5658 Terry Av,22,50,346,Residential,1 Story Brick Residence,920,30.0,132.0,3786.0,5658,Terry
52020002500,5642 Terry Av,22,50,346,Residential,1.5 Story Brick Residence,870,30.0,132.0,3963.0,5642,Terry
52020004200,5631 Maffitt Av,22,50,346,Residential,2 Story Frame Residence,1354,50.0,105.0,5431.0,5631,Maffitt
52430002500,5658 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,658,25.0,117.6,2981.0,5658,Roosevelt
52440005200,5641 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,771,25.0,116.63,3378.0,5641,Roosevelt
52540000500,5564 Powers Av,22,50,346,Residential,1.5 Story Brick Residence,792,35.0,108.0,3550.0,5564,Powers
49920003700,5817 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,1552,24.96,124.66,3103.0,5817,Cote Brilliante
49930002300,5822 Wabada Av,22,50,347,Residential,2 Story Brick Residence,1584,25.0,123.5,3149.0,5822,Wabada
49950003610,5935 Highland Av,22,50,347,Residential,2 Story Brick Residence,1056,50.08,121.08,6126.0,5935,Highland
49950004700,5971 Highland Av,22,50,347,Residential,2 Story Brick Residence,1344,25.04,115.2,2884.0,5971,Highland
49980003500,5921 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,1452,50.0,112.92,5678.0,5921,Cote Brilliante
49980005100,5975 Cote Brilliante Av,22,50,347,Residential,2.5 Story Brick Residence,1496,25.0,112.88,2884.462645,5975,Cote Brilliante
49990004400,5953 Theodosia Av,22,50,347,Residential,2 Story Brick Residence **,1650,33.33,114.34,3807.0,5953,Theodosia
50780000300,2617 Hodiamont Av,22,50,347,Residential,2 Story Brick Residence,1232,25.0,123.6,3087.0,2617,Hodiamont
55510001800,5844 Highland Av,22,50,347,Residential,2 Story Brick Residence,1283,30.0,127.5,3657.0,5844,Highland
55520003900,5845 Highland Av,22,50,347,Residential,2 Story Brick Residence,1058,30.0,127.55,3997.0,5845,Highland
55520004300,5855 Highland Av,22,50,347,Residential,2 Story Brick Residence,1642,30.0,127.6,3825.0,5855,Highland
65060000200,5870 Elmbank Av,22,50,347,Residential,1 Story Frame Residence,600,45.0,118.16,4819.0,5870,Elmbank
65060001400,5857 Greer Av,22,50,347,Residential,1 Story Frame Residence,704,60.0,118.25,7722.0,5857,Greer
38300201500,6015 Suburban Av,26,48,235,Residential,2 Story Brick Residence,1726,30.0,118.25,3062.0,6015,Suburban
38150800700,1222 Temple Pl,26,48,236,Residential,2 Story Brick Residence,1508,27.5,119.56,2688.0,1222,Temple
29920203900,5359 Vernon Av,26,49,237,Residential,2 Story Brick Residence,1542,26.0,132.6,4031.0,5359,Vernon
38090400800,1232 Clara Av,26,48,237,Residential,2.5 Story Brick Residence,1634,30.0,122.06,3657.0,1232,Clara
37880002900,5051 Wells Av,26,51,238,Residential,2 Story Brick Residence,1408,25.0,110.5,3189.0,5051,Wells
37880003000,5053 Wells Av,26,51,238,Residential,2 Story Brick Residence,1634,25.0,110.5,2825.0,5053,Wells
37930001900,5140 Ridge Av,26,51,238,Residential,2 Story Brick Residence,1768,30.0,172.7,4947.0,5140,Ridge
37930005250,5203 Minerva Av,26,51,238,Residential,2 Story Brick Residence,1634,25.0,183.0,4936.0,5203,Minerva
37930005300,5205 Minerva Av,26,51,238,Residential,2 Story Brick Residence,1634,25.0,183.66,5814.0,5205,Minerva
37940000300,5228 Wells Av,26,51,238,Residential,2 Story Brick Residence,1408,25.0,206.4,5071.0,5228,Wells
37950002800,5123 Wells Av,26,51,238,Residential,2 Story Brick Residence,1344,30.0,152.83,4441.0,5123,Wells
37950003600,5207 Wells Av,26,51,238,Residential,2 Story Brick Residence,1596,25.0,179.0,4516.0,5207,Wells
37970002000,1481 Union Blvd,26,78,239,Residential,1 Story Brick Residence,1286,25.0,180.0,4500.0,1481,Union
53900002200,5742 Saloma Av,27,72,323,Residential,2 Story Frame Residence,630,50.0,127.5,5981.0,5742,Saloma
53910100400,5752 Lillian Av,27,72,323,Residential,1 Story Frame Residence,850,50.0,127.5,6503.0,5752,Lillian
53910101700,5709 Saloma Av,27,72,323,Residential,1 Story Frame Residence,868,50.0,127.5,6375.0,5709,Saloma
54890001700,6311 Laura Av,27,76,323,Residential,1 Story Frame Residence,840,28.0,129.7,3904.0,6311,Laura
54560000500,5716 Acme Av,27,76,324,Residential,1 Story Frame Residence,848,30.0,115.0,3450.0,5716,Acme
55900003900,5709 Era Av,27,76,324,Residential,1 Story Brick Residence,882,31.0,116.16,3613.0,5709,Era
55910000900,5734 Era Av,27,76,324,Residential,1 Story Frame Residence,1008,33.33,116.5,3549.0,5734,Era
57870002700,5575 Floy Av,27,76,324,Residential,1 Story Brick Residence,882,30.0,124.31,3531.0,5575,Floy
57890001400,5578 Era Av,27,76,324,Residential,1 Story Frame Residence,850,37.0,122.5,4532.0,5578,Era
57890001700,5590 Era Av,27,76,324,Residential,1 Story Frame Residence,850,48.0,122.5,5072.0,5590,Era
48870003100,6135 Sherry Av,27,76,325,Residential,1 Story Brick Residence,1548,30.0,116.58,3545.0,6135,Sherry
53430001100,6040 Shulte Av,27,76,325,Residential,1 Story Frame Residence,774,37.5,125.0,4619.0,6040,Shulte
53430002700,6003 Harney Av,27,76,325,Residential,1 Story Frame Residence,912,25.0,125.0,3300.0,6003,Harney
53430003350,6029 Harney Av,27,76,325,Residential,2 Story Frame Residence,870,50.0,125.0,6250.0,6029,Harney
53430004100,6051 Harney Av,27,76,325,Residential,1 Story Frame Residence,722,25.0,125.0,3110.0,6051,Harney
53440000500,6056 Harney Av,27,76,325,Residential,1 Story Frame Residence,684,25.0,125.0,3310.0,6056,Harney
53440002400,6000 Harney Av,27,76,325,Residential,1 Story Frame Residence,1020,25.0,125.0,3201.0,6000,Harney
53440002900,6013 Emma Av,27,76,325,Residential,1 Story Frame Residence,684,25.0,125.0,3269.0,6013,Emma
53440003600,6033 Emma Av,27,76,325,Residential,1 Story Frame Residence,646,25.0,125.0,2972.0,6033,Emma
53450001000,6040 Emma Av,27,76,325,Residential,2 Story Frame Residence,1080,25.0,125.0,3125.0,6040,Emma
53450002000,6008 Emma Av,27,76,325,Residential,1 Story Frame Residence,798,25.0,125.0,3125.0,6008,Emma
53450003300,6031 Lucille Av,27,76,325,Residential,1 Story Frame Residence,893,25.0,125.0,3267.5492625,6031,Lucille
53450003400,6033 Lucille Av,27,76,325,Residential,1 Story Frame Residence,1188,25.0,125.0,3230.0,6033,Lucille
53450003500,6037 Lucille Av,27,76,325,Residential,1.5 Story Frame Residence,832,50.0,125.0,6250.0,6037,Lucille
53460002800,6019 Thekla Av,27,76,325,Residential,1 Story Frame Residence,760,25.0,125.0,3060.0,6019,Thekla
53460004200,6065 Thekla Av,27,76,325,Residential,1 Story Brick Residence **,1014,35.0,125.0,4386.0,6065,Thekla
53470000900,6048 Thekla Av,27,76,325,Residential,1 Story Brick Residence,864,25.0,125.0,3180.0,6048,Thekla
53470002200,6010 Thekla Av,27,76,325,Residential,1.5 Story Frame Residence,1499,50.0,125.0,6474.0,6010,Thekla
53470003200,6029 Garesche Av,27,76,325,Residential,2 Story Brick Residence,946,50.0,125.0,6203.0,6029,Garesche
53470003400,6037 Garesche Av,27,76,325,Residential,1 Story Frame Residence,798,25.0,125.0,3125.0,6037,Garesche
53470003500,6039 Garesche Av,27,76,325,Residential,1 Story Frame Residence,798,25.0,125.0,2982.0,6039,Garesche
53480002700,5919 Theodore Av,27,76,325,Residential,1 Story Frame Residence,760,25.0,125.0,3125.0,5919,Theodore
53480002850,5927 Theodore Av,27,76,325,Residential,1 Story Brick Residence,864,25.0,125.0,3125.0,5927,Theodore
53480003300,5939 Theodore Av,27,76,325,Residential,1 Story Brick Residence,844,25.0,125.0,3125.0,5939,Theodore
53480003400,5941 Theodore Av,27,76,325,Residential,1 Story Frame Residence,805,50.0,125.0,6250.0,5941,Theodore
53480004700,5985 Theodore Av,27,76,325,Residential,1 Story Frame Residence,602,25.0,125.0,3125.0,5985,Theodore
53490001000,5972 Theodore Av,27,76,325,Residential,1 Story Brick Residence,817,25.0,125.0,3125.0,5972,Theodore
53490002900,5908 Theodore Av,27,76,325,Residential,2 Story Frame Residence,1224,25.0,125.0,3766.0,5908,Theodore
53490003500,5925 Lalite Av,27,76,325,Residential,1 Story Frame Residence,672,25.0,125.0,3049.0,5925,Lalite
53490004600,5973 Lalite Av,27,76,325,Residential,1.5 Story Frame Residence,588,30.0,125.0,3740.0,5973,Lalite
53500001000,5948 Lalite Av,27,76,325,Residential,1 Story Frame Residence,1134,40.0,125.0,5000.0,5948,Lalite
53500001700,5922 Lalite Av,27,76,325,Residential,1 Story Brick Residence,642,25.0,125.0,3011.0,5922,Lalite
53500003900,5969 Sherry Av,27,76,325,Residential,2 Story Frame Residence,1008,50.0,125.0,6250.0,5969,Sherry
53520001200,5916 Laura Av,27,76,325,Residential,1 Story Frame Residence,640,25.0,120.0,3000.0,5916,Laura
53560000900,5922 Thekla Av,27,76,325,Residential,2 Story Frame Residence,774,25.0,125.0,3064.0,5922,Thekla
53580001000,5936 Emma Av,27,76,325,Residential,2 Story Frame Residence,1334,50.0,125.0,6250.0,5936,Emma
53590000700,5952 Harney Av,27,76,325,Residential,1 Story Frame Residence,608,25.0,125.0,3146.0,5952,Harney
53590001300,5930 Harney Av,27,76,325,Residential,1 Story Frame Residence,820,25.0,125.0,3281.0,5930,Harney
53590001400,5928 Harney Av,27,76,325,Residential,1 Story Brick Residence,697,25.0,125.0,3156.0,5928,Harney
53590002700,5921 Emma Av,27,76,325,Residential,2 Story Frame Residence,1728,25.0,125.0,3164.0,5921,Emma
53590002900,5925 Emma Av,27,76,325,Residential,1 Story Brick Residence,945,25.0,125.0,3125.0,5925,Emma
53590003200,5941 Emma Av,27,76,325,Residential,1 Story Frame Residence,864,50.0,125.0,6239.0,5941,Emma
53600000100,5968 Shulte Av,27,76,325,Residential,1 Story Brick Residence,880,50.0,125.0,6176.0,5968,Shulte
54910000200,6176 Laura Av,27,76,325,Residential,1 Story Frame Residence,792,30.0,116.66,3282.0,6176,Laura
57860000200,5624 Mimika Av,27,76,325,Residential,1.5 Story Brick Residence,726,45.0,110.11,4892.0,5624,Mimika
52910000800,4922 Beacon Av,27,72,326,Residential,1 Story Frame Residence,891,30.0,121.92,3930.0,4922,Beacon
52920001900,4956 Davison Av,27,72,326,Residential,1 Story Brick Residence,800,30.0,125.0,3968.0,4956,Davison
52930004500,4911 Emerson Av,27,72,326,Residential,2 Story Frame Residence,1051,30.0,125.0,4019.0,4911,Emerson
53170000500,4706 Beacon Av,27,72,326,Residential,1 Story Frame Residence,738,30.0,121.96,3658.0,4706,Beacon
53170001300,4730 Beacon Av,27,72,326,Residential,2 Story Frame Residence,990,30.0,121.0,3738.0,4730,Beacon
53170001400,4734 Beacon Av,27,72,326,Residential,1.5 Story Frame Residence,990,30.0,121.96,3659.0,4734,Beacon
53170001700,4742 Beacon Av,27,72,326,Residential,2 Story Frame Residence,990,30.0,121.92,3659.0,4742,Beacon
53170002720,4772 Beacon Av,27,72,326,Residential,2 Story Frame Residence,686,30.0,121.96,3658.0,4772,Beacon
53180000500,4532 Davison Av,27,72,326,Residential,1 Story Brick Residence,868,25.0,125.0,3357.0,4532,Davison
53180000700,4538 Davison Av,27,72,326,Residential,2 Story Brick Residence,855,25.0,125.0,3125.0,4538,Davison
53200001600,4954 Genevieve Av,27,72,326,Residential,1 Story Frame Residence,892,50.0,125.0,6321.0,4954,Genevieve
53200002800,4961 Beacon Av,27,72,326,Residential,1 Story Brick Residence,696,25.0,125.0,3125.0,4961,Beacon
53210003500,4939 Genevieve Av,27,72,326,Residential,1 Story Frame Residence,1280,45.0,125.0,5452.0,4939,Genevieve
53970000400,4912 Plover Av,27,72,326,Residential,1 Story Frame Residence,572,30.0,138.5,4155.0,4912,Plover
53970004600,4917 Thrush Av,27,72,326,Residential,2 Story Frame Residence,934,30.0,138.16,4145.0,4917,Thrush
53980004500,4917 Plover Av,27,72,326,Residential,2 Story Frame Residence,1608,35.0,138.5,4847.0,4917,Plover
54830000700,4718 Plover Av,27,72,326,Residential,1 Story Brick Residence,694,45.0,138.5,6004.0,4718,Plover
55490003200,4761 Plover Av,27,72,326,Residential,1 Story Frame Residence,720,30.0,138.5,3821.0,4761,Plover
55590003600,4933 Claxton Av,27,71,326,Residential,2 Story Frame Residence,1088,25.0,125.0,3128.0,4933,Claxton
56710001000,4712 Genevieve Av,27,72,326,Residential,2 Story Frame Residence,918,30.0,125.0,3750.0,4712,Genevieve
56710002300,4752 Genevieve Av,27,72,326,Residential,1 Story Frame Residence,980,30.0,125.0,3750.0,4752,Genevieve
56720104000,4751 Genevieve Av,27,72,326,Residential,2 Story Frame Residence,864,30.0,125.0,3914.0,4751,Genevieve
56720105300,4709 Genevieve Av,27,72,326,Residential,2 Story Frame Residence,904,30.0,125.0,3750.0,4709,Genevieve
50820002400,5476 Claxton Av,27,71,327,Residential,1 Story Brick Residence,819,30.0,125.0,3807.0,5476,Claxton
51210001000,5234 Wren Av,27,72,327,Residential,1 Story Frame Residence,760,25.0,138.5,3477.0,5234,Wren
51210001200,5242 Wren Av,27,72,327,Residential,2 Story Frame Residence,1228,25.0,138.5,3523.0,5242,Wren
51250003500,5441 Plover Av,27,72,327,Residential,2 Story Frame Residence,1216,25.0,138.5,3374.0,5441,Plover
51270000700,5424 Gilmore Av,27,72,327,Residential,1 Story Frame Residence,797,50.0,138.5,7873.0,5424,Gilmore
51280001600,5462 Oriole Av,27,72,327,Residential,1 Story Frame Residence,912,30.0,140.0,4200.0,5462,Oriole
51350000400,5516 Oriole Av,27,72,327,Residential,1.5 Story Brick Residence,1363,50.0,138.5,7710.0,5516,Oriole
51350001650,5541 Gilmore Av,27,72,327,Residential,1 Story Brick Residence,1125,54.75,50.0,2737.0,5541,Gilmore
51370002500,5511 Partridge Av,27,72,327,Residential,2 Story Brick Residence,1496,25.0,140.0,3839.0,5511,Partridge
52320002000,5056 Beacon Av,27,72,327,Residential,1 Story Brick Residence,805,50.0,121.1,5987.0,5056,Beacon
52320002600,5078 Beacon Av,27,72,327,Residential,1 Story Frame Residence,880,32.5,121.21,3183.0,5078,Beacon
53220002100,5073 Genevieve Av,27,72,327,Residential,1 Story Frame Residence,720,37.5,125.0,5355.0,5073,Genevieve
53220002200,5069 Genevieve Av,27,72,327,Residential,2 Story Frame Residence,1029,37.5,125.0,4533.0,5069,Genevieve
53220002900,5045 Genevieve Av,27,72,327,Residential,1 Story Frame Residence,691,30.0,125.0,3750.0,5045,Genevieve
53220003000,5041 Genevieve Av,27,72,327,Residential,1 Story Frame Residence,880,30.0,125.0,3848.0,5041,Genevieve
53230001900,5068 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,950,25.0,125.0,3148.0,5068,Genevieve
53230002000,5070 Genevieve Av,27,72,327,Residential,1 Story Brick Residence,820,25.0,125.0,3353.71266,5070,Genevieve
53230002500,5071 Beacon Av,27,72,327,Residential,1 Story Frame Residence,836,25.0,125.0,3266.0,5071,Beacon
53230003400,5037 Beacon Av,27,72,327,Residential,1 Story Frame Residence,768,30.0,125.0,3856.0,5037,Beacon
53230003700,5027 Beacon Av,27,72,327,Residential,2 Story Frame Residence,672,25.0,125.0,3086.0,5027,Beacon
53230004100,5015 Beacon Av,27,72,327,Residential,1 Story Frame Residence,1128,30.0,125.0,3750.0,5015,Beacon
53230004200,5011 Beacon Av,27,72,327,Residential,1 Story Frame Residence,868,30.0,125.0,3468.0,5011,Beacon
53290005000,5319 Claxton Av,27,71,327,Residential,2 Story Frame Residence,1071,30.0,125.0,3604.0,5319,Claxton
53300000800,5324 Emerson Av,27,71,327,Residential,1 Story Brick Residence,816,28.0,122.42,3428.0,5324,Emerson
53300001400,5344 Emerson Av,27,71,327,Residential,1 Story Brick Residence,1364,30.0,121.9,3659.0,5344,Emerson
53300004700,5329 Arlington Av,27,71,327,Residential,1 Story Brick Residence,1092,30.0,125.0,4088.0,5329,Arlington
53940000400,5016 Robin Av,27,72,327,Residential,1 Story Frame Residence,916,27.0,138.42,3358.0,5016,Robin
53940000500,5018 Robin Av,27,72,327,Residential,1 Story Frame Residence,858,50.0,138.42,6954.0,5018,Robin
53940002000,5138 Robin Av,27,72,327,Residential,1 Story Brick Residence,1005,25.0,138.0,2925.0,5138,Robin
53950000500,5020 Wren Av,27,72,327,Residential,1 Story Frame Residence,980,50.0,138.5,7146.0,5020,Wren
53950000700,5032 Wren Av,27,72,327,Residential,2 Story Frame Residence,1440,50.0,138.6,6849.0,5032,Wren
